date|stake|user|outcome|dice11|dice12|dice21|dice22
2021-06-10 20:53:00|240|TheEmeraldFalcon|L|3|5|6|5
2021-06-10 20:54:00|240|TheEmeraldFalcon|W|5|5|5|1
2021-06-10 20:54:00|240|TheEmeraldFalcon|W|6|5|5|1
2021-06-10 20:54:00|240|TheEmeraldFalcon|W|6|6|0|0
2021-06-10 20:54:00|240|TheEmeraldFalcon|W|6|2|1|1
2021-06-10 20:55:00|240|TheEmeraldFalcon|L|5|1|6|1
2021-06-10 20:55:00|240|TheEmeraldFalcon|W|1|6|4|1
2021-06-10 20:55:00|240|TheEmeraldFalcon|L|1|2|5|4
2021-06-10 20:55:00|240|TheEmeraldFalcon|W|6|4|1|6
2021-06-10 20:55:00|240|TheEmeraldFalcon|L|6|3|5|5
2021-06-10 20:55:00|240|TheEmeraldFalcon|W|6|6|0|0
2021-06-10 20:56:00|240|oboforty|L|3|1|5|6
2021-06-10 20:56:00|240|oboforty|D|5|2|1|6
2021-06-10 20:56:00|240|oboforty|W|6|5|4|1
2021-06-10 20:56:00|240|oboforty|L|5|3|3|6
2021-06-10 20:56:00|240|TheEmeraldFalcon|L|6|1|5|6
2021-06-10 20:56:00|240|oboforty|L|1|2|3|4
2021-06-10 20:56:00|240|TheEmeraldFalcon|L|3|2|3|3
2021-06-10 20:57:00|240|oboforty|L|6|3|6|5
2021-06-10 20:57:00|240|TheEmeraldFalcon|D|3|6|5|4
2021-06-10 20:57:00|240|oboforty|W|5|3|2|2
2021-06-10 20:57:00|240|oboforty|L|4|1|2|4
2021-06-10 20:57:00|240|oboforty|L|3|3|6|2
2021-06-10 20:57:00|240|oboforty|W|1|4|1|1
2021-06-10 20:58:00|240|oboforty|W|3|3|2|3
2021-06-10 20:58:00|240|oboforty|W|6|6|0|0
2021-06-10 20:58:00|240|oboforty|L|3|2|3|5
2021-06-10 20:58:00|240|oboforty|W|6|5|1|2
2021-06-10 20:58:00|240|oboforty|W|1|5|2|3
2021-06-10 20:58:00|240|oboforty|W|5|2|2|1
2021-06-10 20:59:00|240|WorldTeller|L|2|3|1|6
2021-06-10 21:17:00|240|TheEmeraldFalcon|L|3|4|3|6
2021-06-10 21:17:00|240|TheEmeraldFalcon|L|5|1|4|4
2021-06-10 21:17:00|240|TheEmeraldFalcon|L|2|5|4|4
2021-06-10 21:24:00|240|swr|W|6|6|0|0
2021-06-10 21:25:00|240|swr|L|1|1|4|3
2021-06-10 21:26:00|240|WorldTeller|W|1|6|1|4
2021-06-10 21:26:00|240|WorldTeller|W|4|1|1|2
2021-06-10 21:27:00|240|WorldTeller|W|4|5|2|2
2021-06-10 21:27:00|240|WorldTeller|W|5|5|4|5
2021-06-10 21:27:00|240|WorldTeller|W|4|5|2|4
2021-06-10 21:27:00|240|WorldTeller|W|3|6|2|3
2021-06-10 21:28:00|240|WorldTeller|D|4|6|5|5
2021-06-10 21:28:00|240|WorldTeller|W|5|5|1|4
2021-06-10 21:28:00|240|WorldTeller|W|1|5|3|2
2021-06-10 21:29:00|240|WorldTeller|W|4|3|1|1
2021-06-10 21:29:00|240|WorldTeller|W|4|6|3|5
2021-06-10 21:29:00|240|WorldTeller|W|4|5|1|4
2021-06-10 21:29:00|240|WorldTeller|L|1|1|5|5
2021-06-10 21:30:00|240|WorldTeller|L|1|4|6|6
2021-06-10 21:30:00|240|WorldTeller|L|4|1|4|5
2021-06-10 21:30:00|240|WorldTeller|L|3|5|6|5
2021-06-10 21:30:00|240|WorldTeller|W|3|2|1|3
2021-06-10 21:30:00|240|WorldTeller|W|4|3|2|3
2021-06-10 21:30:00|240|WorldTeller|L|1|3|6|1
2021-06-10 21:31:00|240|WorldTeller|L|5|3|5|4
2021-06-10 21:31:00|240|WorldTeller|W|2|5|2|4
2021-06-10 21:31:00|240|WorldTeller|L|1|5|6|1
2021-06-10 21:31:00|240|WorldTeller|D|3|4|2|5
2021-06-10 21:31:00|240|WorldTeller|W|4|6|2|1
2021-06-10 21:31:00|240|WorldTeller|W|3|4|2|4
2021-06-10 21:31:00|240|WorldTeller|W|3|4|3|2
2021-06-10 21:32:00|240|WorldTeller|L|2|4|5|2
2021-06-10 21:32:00|240|WorldTeller|L|3|2|4|4
2021-06-10 21:32:00|240|WorldTeller|W|5|4|1|4
2021-06-10 21:32:00|240|WorldTeller|W|2|5|3|1
2021-06-10 21:32:00|240|WorldTeller|L|1|4|4|2
2021-06-10 21:32:00|240|WorldTeller|W|3|4|4|2
2021-06-10 21:33:00|240|WorldTeller|W|5|4|5|1
2021-06-10 21:33:00|240|WorldTeller|W|6|2|2|2
2021-06-10 21:33:00|240|WorldTeller|W|3|4|3|3
2021-06-10 21:33:00|240|WorldTeller|D|3|6|3|6
2021-06-10 21:33:00|240|WorldTeller|W|5|5|4|3
2021-06-10 21:55:00|47|Binkiklou|W|2|6|5|2
2021-06-10 22:05:00|50|Ascended|W|6|5|3|6
2021-06-10 22:05:00|50|Ascended|L|4|3|2|6
2021-06-10 22:05:00|50|Ascended|L|1|1|5|1
2021-06-10 22:23:00|240|oboforty|W|3|6|6|2
2021-06-10 22:53:00|240|WorldTeller|L|2|2|4|4
2021-06-10 23:00:00|240|TheEmeraldFalcon|L|2|4|5|6
2021-06-10 23:01:00|240|TheEmeraldFalcon|D|3|5|6|2
2021-06-10 23:02:00|240|TheEmeraldFalcon|L|3|3|4|6
2021-06-10 23:02:00|240|TheEmeraldFalcon|L|3|2|5|3
2021-06-11 01:54:00|240|WorldTeller|W|5|5|4|4
2021-06-11 02:07:00|50|Hive Mind|W|6|6|0|0
2021-06-11 07:06:00|240|oboforty|L|1|1|4|3
2021-06-11 07:06:00|240|oboforty|L|1|3|5|6
2021-06-11 07:06:00|240|oboforty|L|1|2|2|4
2021-06-11 07:07:00|240|oboforty|L|2|4|3|5
2021-06-11 07:07:00|240|oboforty|W|1|3|1|1
2021-06-11 07:07:00|240|oboforty|W|3|6|4|1
2021-06-11 07:07:00|240|oboforty|L|2|6|6|5
2021-06-11 07:07:00|240|oboforty|W|6|2|1|4
2021-06-11 07:08:00|240|oboforty|W|1|5|2|1
2021-06-11 07:08:00|240|oboforty|L|6|4|6|5
2021-06-11 07:08:00|240|oboforty|W|3|4|1|1
2021-06-11 07:08:00|240|oboforty|L|3|4|6|2
2021-06-11 07:08:00|240|oboforty|L|1|5|5|4
2021-06-11 07:08:00|240|oboforty|L|2|1|3|1
2021-06-11 07:09:00|240|oboforty|L|3|3|2|5
2021-06-11 07:09:00|240|oboforty|L|4|3|6|6
2021-06-11 07:09:00|240|oboforty|W|5|4|3|4
2021-06-11 07:09:00|240|oboforty|L|1|4|1|5
2021-06-11 07:10:00|240|oboforty|L|5|4|6|6
2021-06-11 07:10:00|240|oboforty|W|5|2|5|1
2021-06-11 07:10:00|240|oboforty|W|6|6|0|0
2021-06-11 07:10:00|240|oboforty|L|2|3|2|6
2021-06-11 07:10:00|240|oboforty|L|2|2|3|6
2021-06-11 07:10:00|240|oboforty|W|4|5|3|3
2021-06-11 07:11:00|240|oboforty|W|3|6|3|1
2021-06-11 07:11:00|240|oboforty|L|1|4|5|4
2021-06-11 07:11:00|240|oboforty|W|2|3|1|2
2021-06-11 07:11:00|240|oboforty|L|3|4|5|3
2021-06-11 07:11:00|240|oboforty|L|1|4|3|5
2021-06-11 07:11:00|240|oboforty|L|2|3|4|6
2021-06-11 07:12:00|240|oboforty|W|5|4|2|3
2021-06-11 07:12:00|240|oboforty|W|6|2|3|3
2021-06-11 07:12:00|240|oboforty|L|2|6|3|6
2021-06-11 07:12:00|240|oboforty|L|1|5|5|3
2021-06-11 07:12:00|240|oboforty|L|1|3|6|4
2021-06-11 07:12:00|240|oboforty|L|1|4|5|3
2021-06-11 07:13:00|240|oboforty|W|6|4|6|1
2021-06-11 07:13:00|240|oboforty|L|1|1|5|4
2021-06-11 07:13:00|240|oboforty|D|4|6|6|4
2021-06-11 07:13:00|240|oboforty|W|4|5|1|6
2021-06-11 07:13:00|240|oboforty|L|5|4|6|6
2021-06-11 07:14:00|240|oboforty|W|5|5|5|2
2021-06-11 07:14:00|240|oboforty|W|5|5|3|5
2021-06-11 07:14:00|240|oboforty|L|4|1|5|6
2021-06-11 07:14:00|240|oboforty|W|6|6|0|0
2021-06-11 07:14:00|240|oboforty|W|4|6|3|3
2021-06-11 07:14:00|240|oboforty|L|1|2|6|4
2021-06-11 07:14:00|240|oboforty|D|3|1|3|1
2021-06-11 07:15:00|240|oboforty|W|2|6|4|3
2021-06-11 07:15:00|240|oboforty|L|4|3|5|6
2021-06-11 07:15:00|240|oboforty|W|6|2|1|1
2021-06-11 07:15:00|240|oboforty|L|5|4|6|6
2021-06-11 07:15:00|240|oboforty|W|1|5|1|4
2021-06-11 07:15:00|240|oboforty|W|4|3|2|3
2021-06-11 07:16:00|240|oboforty|W|4|6|2|4
2021-06-11 07:16:00|240|oboforty|W|4|3|3|1
2021-06-11 07:16:00|240|oboforty|D|4|1|3|2
2021-06-11 07:16:00|240|oboforty|D|3|4|3|4
2021-06-11 07:16:00|240|oboforty|L|3|1|1|4
2021-06-11 07:16:00|240|oboforty|W|3|6|6|1
2021-06-11 07:16:00|240|oboforty|D|3|5|2|6
2021-06-11 08:36:00|50|Ascended|L|1|3|5|5
2021-06-11 08:36:00|50|Ascended|W|5|3|4|3
2021-06-11 08:36:00|50|Ascended|L|3|5|6|3
2021-06-11 08:36:00|50|Ascended|D|3|4|3|4
2021-06-11 08:36:00|50|Ascended|W|5|4|1|5
2021-06-11 08:37:00|50|Ascended|W|5|6|6|2
2021-06-11 08:37:00|50|Ascended|W|5|3|1|3
2021-06-11 09:37:00|50|Ascended|D|4|4|4|4
2021-06-11 09:37:00|50|Ascended|L|3|4|3|6
2021-06-11 09:37:00|50|Ascended|L|1|2|6|2
2021-06-11 09:37:00|50|Ascended|W|5|3|4|3
2021-06-11 09:37:00|50|Ascended|D|3|4|2|5
2021-06-11 09:38:00|50|Ascended|W|4|3|1|2
2021-06-11 10:07:00|240|WorldTeller|W|6|5|3|6
2021-06-11 13:57:00|240|oboforty|W|4|6|3|6
2021-06-11 14:00:00|240|oboforty|L|2|5|5|5
2021-06-11 14:00:00|240|oboforty|L|2|1|2|3
2021-06-11 14:00:00|240|oboforty|W|4|6|4|3
2021-06-11 14:00:00|240|oboforty|L|5|2|6|2
2021-06-11 14:01:00|240|oboforty|L|5|2|5|4
2021-06-11 14:01:00|240|oboforty|W|6|2|3|4
2021-06-11 14:01:00|240|oboforty|L|1|4|5|2
2021-06-11 14:01:00|240|oboforty|W|3|4|1|1
2021-06-11 14:01:00|240|oboforty|W|5|5|4|1
2021-06-11 14:01:00|240|oboforty|L|1|1|2|3
2021-06-11 14:02:00|240|oboforty|L|1|3|3|4
2021-06-11 14:02:00|240|oboforty|D|4|6|6|4
2021-06-11 14:02:00|240|oboforty|W|5|6|1|2
2021-06-11 14:02:00|240|oboforty|L|3|1|2|6
2021-06-11 14:02:00|240|oboforty|L|1|3|5|1
2021-06-11 14:02:00|240|oboforty|W|5|6|5|2
2021-06-11 14:02:00|240|oboforty|W|6|2|2|5
2021-06-11 14:03:00|240|oboforty|L|1|5|6|5
2021-06-11 14:03:00|240|oboforty|L|4|5|5|5
2021-06-11 14:03:00|240|oboforty|D|6|3|6|3
2021-06-11 14:03:00|240|oboforty|L|3|3|4|3
2021-06-11 14:03:00|240|oboforty|L|3|3|6|6
2021-06-11 14:03:00|240|oboforty|L|3|3|5|3
2021-06-11 14:04:00|240|oboforty|W|4|5|1|6
2021-06-11 14:04:00|240|oboforty|D|1|3|3|1
2021-06-11 14:04:00|240|oboforty|L|4|4|6|5
2021-06-11 14:04:00|240|oboforty|W|2|6|5|1
2021-06-11 14:04:00|240|oboforty|L|2|1|4|2
2021-06-11 14:04:00|240|oboforty|L|2|2|3|5
2021-06-11 14:05:00|240|oboforty|W|6|3|5|1
2021-06-11 14:05:00|240|oboforty|L|5|1|2|6
2021-06-11 14:05:00|240|oboforty|W|1|4|2|1
2021-06-11 14:05:00|240|oboforty|W|2|4|3|1
2021-06-11 14:05:00|240|oboforty|W|4|5|6|1
2021-06-11 14:05:00|240|oboforty|W|4|2|1|4
2021-06-11 14:06:00|240|oboforty|L|3|3|3|4
2021-06-11 14:06:00|240|oboforty|W|2|3|1|3
2021-06-11 14:06:00|240|oboforty|L|1|2|4|4
2021-06-11 14:06:00|240|oboforty|L|2|2|2|5
2021-06-11 14:06:00|240|oboforty|W|6|2|1|6
2021-06-11 14:41:00|240|WorldTeller|W|6|4|4|1
2021-06-11 15:04:00|50|Hive Mind|W|6|3|1|6
2021-06-11 15:05:00|50|Hive Mind|W|5|4|2|5
2021-06-11 15:05:00|50|Hive Mind|L|3|6|4|6
2021-06-11 15:05:00|100|Hive Mind|D|5|2|5|2
2021-06-11 15:05:00|100|Hive Mind|W|4|6|4|1
2021-06-11 15:05:00|50|Hive Mind|W|6|4|6|1
2021-06-11 15:05:00|50|Hive Mind|D|1|5|2|4
2021-06-11 15:06:00|50|Hive Mind|L|2|1|5|5
2021-06-11 15:06:00|100|Hive Mind|D|5|3|3|5
2021-06-11 15:06:00|100|Hive Mind|L|4|1|3|4
2021-06-11 15:06:00|200|Hive Mind|L|2|1|1|5
2021-06-11 15:06:00|240|Hive Mind|W|6|6|0|0
2021-06-11 15:06:00|60|Hive Mind|L|2|1|4|2
2021-06-11 15:06:00|120|Hive Mind|L|1|4|4|3
2021-06-11 15:07:00|240|Hive Mind|W|6|3|1|2
2021-06-11 15:07:00|60|Hive Mind|L|2|5|4|4
2021-06-11 15:07:00|120|Hive Mind|L|3|1|4|1
2021-06-11 15:07:00|240|Hive Mind|W|6|3|1|4
2021-06-11 15:07:00|60|Hive Mind|L|4|4|3|6
2021-06-11 15:07:00|120|Hive Mind|L|3|1|6|1
2021-06-11 15:08:00|240|Hive Mind|W|6|4|2|2
2021-06-11 16:22:00|20|Ascended|D|6|3|6|3
2021-06-11 16:22:00|20|Ascended|W|6|6|0|0
2021-06-11 16:22:00|20|Ascended|D|1|2|1|2
2021-06-11 16:22:00|20|Ascended|W|5|4|1|5
2021-06-11 16:22:00|20|Ascended|L|1|1|4|2
2021-06-11 16:22:00|20|Ascended|L|5|1|3|5
2021-06-11 16:24:00|240|WorldTeller|W|4|5|2|1
2021-06-11 16:26:00|240|oboforty|L|2|1|4|1
2021-06-11 16:26:00|240|oboforty|L|2|4|4|6
2021-06-11 16:26:00|240|oboforty|W|3|4|3|3
2021-06-11 16:26:00|50|Hive Mind|W|4|4|3|3
2021-06-11 16:26:00|240|oboforty|L|1|5|5|2
2021-06-11 16:26:00|240|oboforty|L|4|1|6|3
2021-06-11 16:27:00|240|oboforty|W|5|5|1|4
2021-06-11 16:27:00|240|oboforty|W|6|3|4|4
2021-06-11 16:27:00|240|oboforty|D|4|4|5|3
2021-06-11 16:27:00|240|oboforty|W|2|1|1|1
2021-06-11 16:27:00|240|oboforty|L|2|3|5|6
2021-06-11 16:27:00|240|oboforty|D|6|4|6|4
2021-06-11 16:28:00|240|oboforty|L|2|1|1|5
2021-06-11 16:28:00|240|oboforty|W|4|1|2|2
2021-06-11 16:28:00|240|oboforty|L|1|5|6|5
2021-06-11 16:28:00|240|oboforty|D|6|2|6|2
2021-06-11 16:28:00|240|oboforty|D|1|3|1|3
2021-06-11 16:28:00|240|oboforty|W|4|4|2|3
2021-06-11 16:29:00|240|oboforty|W|2|6|2|4
2021-06-11 16:29:00|240|oboforty|L|2|2|5|6
2021-06-11 16:29:00|240|oboforty|D|2|3|1|4
2021-06-11 16:29:00|240|oboforty|D|6|4|6|4
2021-06-11 16:29:00|240|oboforty|W|4|5|1|4
2021-06-11 16:29:00|240|oboforty|W|5|6|2|1
2021-06-11 16:29:00|240|oboforty|W|4|6|3|2
2021-06-11 16:30:00|240|oboforty|L|3|2|1|6
2021-06-11 16:30:00|240|oboforty|L|2|4|5|5
2021-06-11 16:30:00|240|oboforty|W|6|4|1|3
2021-06-11 16:30:00|240|oboforty|L|2|1|4|3
2021-06-11 16:30:00|240|oboforty|L|3|1|5|6
2021-06-11 16:30:00|240|oboforty|L|5|3|5|4
2021-06-11 16:31:00|240|oboforty|L|4|1|5|6
2021-06-11 16:31:00|240|WorldTeller|L|1|5|4|4
2021-06-11 16:31:00|240|WorldTeller|D|1|6|5|2
2021-06-11 16:31:00|240|oboforty|L|3|4|5|3
2021-06-11 16:31:00|240|WorldTeller|L|3|2|6|2
2021-06-11 16:31:00|240|oboforty|D|1|2|2|1
2021-06-11 16:31:00|240|WorldTeller|W|1|4|2|1
2021-06-11 16:32:00|240|WorldTeller|D|3|6|3|6
2021-06-11 16:32:00|240|oboforty|L|1|2|5|1
2021-06-11 16:32:00|240|WorldTeller|W|1|5|1|1
2021-06-11 16:32:00|240|oboforty|L|6|2|5|5
2021-06-11 16:32:00|240|oboforty|L|4|1|2|6
2021-06-11 16:33:00|240|oboforty|L|2|3|5|3
2021-06-11 16:33:00|240|oboforty|L|4|4|6|4
2021-06-11 16:33:00|240|oboforty|L|5|2|6|3
2021-06-11 16:33:00|240|oboforty|L|2|3|6|6
2021-06-11 16:33:00|240|oboforty|D|4|4|4|4
2021-06-11 16:33:00|240|oboforty|L|5|2|5|3
2021-06-11 16:34:00|240|oboforty|L|1|6|4|5
2021-06-11 16:34:00|240|oboforty|L|3|1|5|2
2021-06-11 16:34:00|240|oboforty|W|4|6|4|5
2021-06-11 16:34:00|240|oboforty|W|6|6|0|0
2021-06-11 16:34:00|240|oboforty|W|4|5|1|2
2021-06-11 16:34:00|240|oboforty|W|3|5|5|2
2021-06-11 16:34:00|240|oboforty|W|5|4|1|1
2021-06-11 16:35:00|240|oboforty|W|1|6|3|3
2021-06-11 16:35:00|240|oboforty|L|5|2|4|4
2021-06-11 16:35:00|240|oboforty|W|3|3|2|2
2021-06-11 16:35:00|240|oboforty|L|4|2|6|2
2021-06-11 16:35:00|240|oboforty|W|3|3|1|2
2021-06-11 16:35:00|240|oboforty|W|2|6|1|4
2021-06-11 16:36:00|240|oboforty|L|3|3|2|5
2021-06-11 16:36:00|240|oboforty|L|2|1|5|1
2021-06-11 16:36:00|240|oboforty|W|3|2|2|2
2021-06-11 16:36:00|240|oboforty|L|2|3|3|4
2021-06-11 16:36:00|240|oboforty|D|3|6|5|4
2021-06-11 16:37:00|240|oboforty|W|3|5|2|3
2021-06-11 16:37:00|240|oboforty|L|3|4|5|3
2021-06-11 16:37:00|240|oboforty|L|3|3|3|6
2021-06-11 16:37:00|240|oboforty|W|6|5|4|3
2021-06-11 16:37:00|240|oboforty|L|3|2|5|5
2021-06-11 16:38:00|240|oboforty|L|1|1|6|1
2021-06-11 16:38:00|240|oboforty|L|3|5|5|6
2021-06-11 16:38:00|240|oboforty|D|3|4|2|5
2021-06-11 16:38:00|50|Hive Mind|L|5|1|6|1
2021-06-11 16:38:00|100|Hive Mind|L|1|1|5|4
2021-06-11 16:39:00|200|Hive Mind|L|5|4|4|6
2021-06-11 16:39:00|240|Hive Mind|W|3|4|3|1
2021-06-11 16:39:00|200|Hive Mind|L|5|1|2|5
2021-06-11 16:39:00|200|Hive Mind|W|2|6|1|6
2021-06-11 16:39:00|199|Hive Mind|W|6|5|2|4
2021-06-11 16:39:00|240|oboforty|W|4|4|1|1
2021-06-11 16:40:00|240|oboforty|W|4|4|2|2
2021-06-11 16:40:00|240|oboforty|L|1|2|5|3
2021-06-11 16:40:00|240|oboforty|L|1|3|3|5
2021-06-11 17:12:00|240|TheEmeraldFalcon|D|2|5|5|2
2021-06-11 17:12:00|240|TheEmeraldFalcon|W|3|4|3|3
2021-06-11 17:12:00|240|TheEmeraldFalcon|W|6|3|2|3
2021-06-11 17:12:00|240|TheEmeraldFalcon|W|4|4|3|2
2021-06-11 17:12:00|240|TheEmeraldFalcon|W|5|5|4|3
2021-06-11 17:13:00|50|Hive Mind|L|1|6|6|4
2021-06-11 17:13:00|240|TheEmeraldFalcon|L|2|3|3|4
2021-06-11 17:13:00|100|Hive Mind|W|5|6|5|1
2021-06-11 17:13:00|50|Hive Mind|L|3|4|3|5
2021-06-11 17:14:00|240|TheEmeraldFalcon|L|2|5|5|6
2021-06-11 17:14:00|100|Hive Mind|L|3|6|5|6
2021-06-11 17:14:00|200|Hive Mind|L|3|2|5|6
2021-06-11 17:14:00|240|TheEmeraldFalcon|L|5|6|6|6
2021-06-11 17:14:00|240|Hive Mind|W|5|4|3|1
2021-06-11 17:14:00|240|TheEmeraldFalcon|L|4|4|3|6
2021-06-11 17:14:00|199|Hive Mind|L|3|4|5|4
2021-06-11 17:14:00|240|TheEmeraldFalcon|D|3|5|2|6
2021-06-11 17:14:00|240|Hive Mind|W|5|6|5|5
2021-06-11 17:15:00|50|Hive Mind|W|6|4|4|3
2021-06-11 17:15:00|240|TheEmeraldFalcon|L|3|4|2|6
2021-06-11 17:27:00|240|moonsheep|D|4|6|6|4
2021-06-11 17:28:00|20|WorldTeller|W|5|5|1|4
2021-06-11 17:28:00|240|WorldTeller|L|3|1|1|6
2021-06-11 17:28:00|240|WorldTeller|L|1|1|1|2
2021-06-11 17:28:00|240|WorldTeller|D|5|4|5|4
2021-06-11 17:28:00|240|WorldTeller|W|5|6|2|1
2021-06-11 17:28:00|240|WorldTeller|W|3|2|2|2
2021-06-11 17:29:00|240|WorldTeller|W|5|3|2|3
2021-06-11 17:29:00|240|WorldTeller|L|2|2|1|5
2021-06-11 17:29:00|240|WorldTeller|W|5|2|1|1
2021-06-11 17:29:00|240|WorldTeller|L|1|3|1|5
2021-06-11 17:29:00|240|WorldTeller|W|2|5|1|1
2021-06-11 17:30:00|240|WorldTeller|W|5|2|2|1
2021-06-11 17:30:00|240|WorldTeller|L|1|5|2|6
2021-06-11 17:30:00|240|WorldTeller|W|6|4|4|2
2021-06-11 17:30:00|20|WorldTeller|L|2|4|2|5
2021-06-11 17:30:00|240|WorldTeller|L|5|1|3|4
2021-06-11 17:30:00|240|WorldTeller|W|4|6|3|1
2021-06-11 17:31:00|240|WorldTeller|W|5|3|2|3
2021-06-11 17:31:00|240|WorldTeller|L|4|1|1|5
2021-06-11 17:31:00|240|WorldTeller|L|4|3|2|6
2021-06-11 17:31:00|240|WorldTeller|W|6|5|2|1
2021-06-11 17:31:00|240|WorldTeller|W|4|1|1|2
2021-06-11 17:31:00|240|WorldTeller|W|5|2|2|4
2021-06-11 17:32:00|240|WorldTeller|L|1|2|4|4
2021-06-11 17:32:00|240|WorldTeller|W|4|3|2|1
2021-06-11 17:32:00|240|WorldTeller|D|1|2|2|1
2021-06-11 17:32:00|240|WorldTeller|L|2|2|6|5
2021-06-11 17:32:00|240|WorldTeller|W|2|3|3|1
2021-06-11 17:32:00|240|WorldTeller|L|2|3|6|5
2021-06-11 17:32:00|240|WorldTeller|L|4|3|4|6
2021-06-11 17:33:00|240|WorldTeller|L|3|1|5|3
2021-06-11 17:33:00|240|WorldTeller|L|2|4|6|5
2021-06-11 17:33:00|240|WorldTeller|D|4|3|5|2
2021-06-11 17:33:00|240|WorldTeller|W|5|4|3|4
2021-06-11 17:33:00|240|WorldTeller|W|3|6|3|3
2021-06-11 17:33:00|240|WorldTeller|W|6|4|3|1
2021-06-11 17:34:00|240|WorldTeller|L|4|2|6|3
2021-06-11 17:34:00|240|WorldTeller|L|6|1|6|3
2021-06-11 17:34:00|240|WorldTeller|L|4|4|5|6
2021-06-11 17:34:00|240|WorldTeller|W|2|4|2|2
2021-06-11 17:34:00|240|WorldTeller|W|3|2|2|1
2021-06-11 17:34:00|240|WorldTeller|W|5|1|1|4
2021-06-11 17:34:00|240|WorldTeller|L|1|1|4|4
2021-06-11 17:35:00|240|WorldTeller|L|1|1|2|6
2021-06-11 17:35:00|240|WorldTeller|L|4|1|3|6
2021-06-11 17:35:00|240|WorldTeller|W|1|5|3|1
2021-06-11 17:35:00|240|WorldTeller|D|3|5|4|4
2021-06-11 17:35:00|240|WorldTeller|L|1|1|4|6
2021-06-11 17:35:00|240|WorldTeller|L|1|4|1|6
2021-06-11 17:36:00|240|WorldTeller|W|3|6|1|1
2021-06-11 17:36:00|240|WorldTeller|W|5|4|6|2
2021-06-11 17:36:00|204|WorldTeller|D|3|5|6|2
2021-06-11 17:36:00|240|WorldTeller|W|1|5|1|4
2021-06-11 17:36:00|240|WorldTeller|L|3|2|3|4
2021-06-11 17:36:00|240|WorldTeller|W|6|5|1|6
2021-06-11 17:36:00|240|WorldTeller|L|6|1|4|5
2021-06-11 17:37:00|240|WorldTeller|W|2|6|1|2
2021-06-11 17:37:00|240|WorldTeller|W|1|6|1|5
2021-06-11 17:37:00|240|WorldTeller|L|2|1|5|5
2021-06-11 17:37:00|240|WorldTeller|W|4|6|2|1
2021-06-11 17:37:00|240|WorldTeller|L|3|3|6|5
2021-06-11 17:37:00|240|WorldTeller|W|4|4|2|1
2021-06-11 17:37:00|240|WorldTeller|L|2|6|4|6
2021-06-11 17:38:00|240|WorldTeller|L|3|6|5|5
2021-06-11 17:38:00|240|WorldTeller|L|6|1|2|6
2021-06-11 17:38:00|240|WorldTeller|W|5|6|5|3
2021-06-11 17:38:00|240|WorldTeller|W|6|6|0|0
2021-06-11 17:38:00|240|WorldTeller|W|5|5|1|5
2021-06-11 17:38:00|240|WorldTeller|D|4|1|2|3
2021-06-11 17:39:00|240|WorldTeller|L|2|5|6|5
2021-06-11 17:39:00|240|WorldTeller|W|6|5|4|2
2021-06-11 17:39:00|240|WorldTeller|L|1|2|3|4
2021-06-11 17:39:00|240|WorldTeller|L|6|5|6|6
2021-06-11 17:39:00|240|WorldTeller|L|1|6|2|6
2021-06-11 17:39:00|240|WorldTeller|L|6|1|3|6
2021-06-11 17:39:00|240|WorldTeller|L|2|1|1|5
2021-06-11 17:40:00|240|Benjaniniooo|L|2|5|6|2
2021-06-11 17:40:00|240|WorldTeller|W|3|6|5|3
2021-06-11 17:40:00|240|WorldTeller|L|2|5|5|6
2021-06-11 17:40:00|240|Benjaniniooo|W|6|3|4|2
2021-06-11 17:40:00|240|WorldTeller|W|1|5|2|3
2021-06-11 17:40:00|240|Benjaniniooo|W|3|4|3|2
2021-06-11 17:40:00|240|WorldTeller|L|3|1|4|5
2021-06-11 17:40:00|240|Benjaniniooo|L|2|5|4|6
2021-06-11 17:40:00|240|WorldTeller|L|1|5|6|1
2021-06-11 17:40:00|240|Benjaniniooo|L|1|2|5|6
2021-06-11 17:41:00|240|WorldTeller|L|3|5|5|5
2021-06-11 17:41:00|240|Benjaniniooo|W|6|4|3|3
2021-06-11 17:41:00|240|WorldTeller|D|2|3|2|3
2021-06-11 17:41:00|240|WorldTeller|L|4|1|5|5
2021-06-11 17:41:00|240|WorldTeller|D|5|1|4|2
2021-06-11 17:41:00|240|WorldTeller|L|5|2|3|5
2021-06-11 17:41:00|240|WorldTeller|W|3|2|1|1
2021-06-11 17:42:00|240|WorldTeller|L|1|2|5|6
2021-06-11 17:42:00|240|WorldTeller|L|2|1|5|3
2021-06-11 17:42:00|240|WorldTeller|W|2|4|2|1
2021-06-11 17:42:00|240|WorldTeller|D|1|4|4|1
2021-06-11 17:42:00|240|WorldTeller|D|3|4|3|4
2021-06-11 17:42:00|240|WorldTeller|L|2|4|6|4
2021-06-11 17:42:00|240|WorldTeller|D|4|5|6|3
2021-06-11 17:43:00|240|WorldTeller|L|4|4|5|4
2021-06-11 17:43:00|240|WorldTeller|D|6|2|4|4
2021-06-11 17:43:00|240|WorldTeller|W|1|6|5|1
2021-06-11 17:43:00|240|WorldTeller|L|3|5|3|6
2021-06-11 17:43:00|240|WorldTeller|L|3|4|6|2
2021-06-11 17:43:00|240|WorldTeller|D|1|1|1|1
2021-06-11 17:44:00|240|WorldTeller|L|5|3|5|5
